"ORF","Kcode","ORF_alias","contig","Bin"
"ORF4260","K00550","ORF4260","NODE_22_length_130913_cov_1320.32","Bin2"
"ORF4299","K00680","ORF4299","NODE_231_length_6298_cov_2.44334","Bin8"
"ORF4301","K00680","ORF4301","NODE_231_length_6298_cov_2.44334","Bin8"
"ORF4302","K00240","ORF4302","NODE_231_length_6298_cov_2.44334","Bin8"
"ORF4304","K00270","ORF4304","NODE_2321_length_140_cov_16.6984","Unbinned"
"ORF4313","K00260","ORF4313","NODE_232_length_6294_cov_1.72656","Bin8"
"ORF4313","KO00400","ORF4313","NODE_232_length_6294_cov_1.72656","Bin8"
"ORF4314","K00260","ORF4314","NODE_232_length_6294_cov_1.72656","Bin8"
"ORF4314","KO00400","ORF4314","NODE_232_length_6294_cov_1.72656","Bin8"
"ORF4315","K00400","ORF4315","NODE_232_length_6294_cov_1.72656","Bin8"
"ORF4361","K00240","ORF4361","NODE_235_length_6206_cov_119.957","Bin6"
"ORF4455","K00240","ORF4455","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4465","K00450","ORF4465","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4465","KO00970","ORF4465","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4502","K00970","ORF4502","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4502","KO00998","ORF4502","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4502","KO00270","ORF4502","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4502","KO00920","ORF4502","NODE_23_length_129923_cov_1535.28","Bin1"
"ORF4580","K00521","ORF4580","NODE_243_length_5850_cov_29.5141","Bin8"
"ORF4580","KO00523","ORF4580","NODE_243_length_5850_cov_29.5141","Bin8"
"ORF4580","KO00525","ORF4580","NODE_243_length_5850_cov_29.5141","Bin8"
"ORF4594","K00770","ORF4594","NODE_244_length_5776_cov_2.12774","Bin8"
"ORF4635","K00970","ORF4635","NODE_247_length_5696_cov_1.86955","Bin8"
"ORF4651","K00240","ORF4651","NODE_248_length_5689_cov_1.85816","Bin8"
"ORF4652","K00410","ORF4652","NODE_248_length_5689_cov_1.85816","Bin8"
"ORF4652","KO00770","ORF4652","NODE_248_length_5689_cov_1.85816","Bin8"
"ORF4654","K00860","ORF4654","NODE_248_length_5689_cov_1.85816","Bin8"
"ORF4688","K00380","ORF4688","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4713","K00260","ORF4713","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4714","K00240","ORF4714","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","K00670","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","KO00260","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","KO00261","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","KO00270","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","KO00720","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4728","KO00300","ORF4728","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4730","K00220","ORF4730","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4739","K00260","ORF4739","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4739","KO00400","ORF4739","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4740","K00260","ORF4740","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4740","KO00400","ORF4740","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4746","K00480","ORF4746","NODE_24_length_120268_cov_1449.59","Bin3"
"ORF4762","K00720","ORF4762","NODE_250_length_5678_cov_1.82682","Bin8"
"ORF4762","KO00650","ORF4762","NODE_250_length_5678_cov_1.82682","Bin8"
"ORF4762","KO00020","ORF4762","NODE_250_length_5678_cov_1.82682","Bin8"
"ORF4762","KO00190","ORF4762","NODE_250_length_5678_cov_1.82682","Bin8"
"ORF4789","K00780","ORF4789","NODE_252_length_5656_cov_5.0622","Bin8"
"ORF4802","K00471","ORF4802","NODE_253_length_5633_cov_2.13949","Bin8"
"ORF4802","KO00340","ORF4802","NODE_253_length_5633_cov_2.13949","Bin8"
"ORF4802","KO00860","ORF4802","NODE_253_length_5633_cov_2.13949","Bin8"
"ORF4802","KO00220","ORF4802","NODE_253_length_5633_cov_2.13949","Bin8"
"ORF4802","KO00250","ORF4802","NODE_253_length_5633_cov_2.13949","Bin8"
"ORF4805","K00010","ORF4805","NODE_254_length_5550_cov_2.17997","Bin8"
"ORF4805","KO00710","ORF4805","NODE_254_length_5550_cov_2.17997","Bin8"
"ORF4806","K00860","ORF4806","NODE_254_length_5550_cov_2.17997","Bin8"
"ORF4808","K00740","ORF4808","NODE_255_length_5533_cov_1.92155","Bin8"
"ORF4813","K00480","ORF4813","NODE_255_length_5533_cov_1.92155","Bin8"
"ORF4829","K00300","ORF4829","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4829","KO00270","ORF4829","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4829","KO00220","ORF4829","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4829","KO00260","ORF4829","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4829","KO00261","ORF4829","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4830","K00380","ORF4830","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4830","KO00630","ORF4830","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4831","K00261","ORF4831","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4831","KO00300","ORF4831","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4832","K00261","ORF4832","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4832","KO00300","ORF4832","NODE_259_length_5304_cov_1.46949","Bin8"
"ORF4846","K00380","ORF4846","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4858","K00480","ORF4858","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4863","K00260","ORF4863","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4863","KO00400","ORF4863","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4864","K00260","ORF4864","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4864","KO00400","ORF4864","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4871","K00220","ORF4871","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","K00670","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","KO00260","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","KO00261","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","KO00270","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","KO00720","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4872","KO00300","ORF4872","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4883","K00240","ORF4883","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4885","K00260","ORF4885","NODE_25_length_119551_cov_1446.16","Bin3"
"ORF4918","K00270","ORF4918","NODE_261_length_5262_cov_1.86577","Bin8"
"ORF4923","K00680","ORF4923","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4923","KO00030","ORF4923","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4923","KO00051","ORF4923","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4923","KO00710","ORF4923","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4923","KO00010","ORF4923","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4924","K00730","ORF4924","NODE_262_length_5222_cov_1.71623","Bin8"
"ORF4931","K00561","ORF4931","NODE_264_length_5203_cov_1262.46","Bin2"
"ORF4931","KO00564","ORF4931","NODE_264_length_5203_cov_1262.46","Bin2"
"ORF4935","K00230","ORF4935","NODE_265_length_5202_cov_64.6029","Bin6"
"ORF4935","KO00983","ORF4935","NODE_265_length_5202_cov_64.6029","Bin6"
"ORF4975","K00220","ORF4975","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4975","KO00230","ORF4975","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4975","KO00791","ORF4975","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4976","K00220","ORF4976","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4976","KO00230","ORF4976","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4976","KO00791","ORF4976","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4977","K00220","ORF4977","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4977","KO00230","ORF4977","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF4977","KO00791","ORF4977","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5002","K00400","ORF5002","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5002","KO00540","ORF5002","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5027","K00330","ORF5027","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5027","KO00332","ORF5027","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5031","K00550","ORF5031","NODE_26_length_116202_cov_1602.03","Bin1"
"ORF5046","K00680","ORF5046","NODE_270_length_5152_cov_2.02167","Bin8"
"ORF5048","K00010","ORF5048","NODE_270_length_5152_cov_2.02167","Bin8"
"ORF5048","KO00230","ORF5048","NODE_270_length_5152_cov_2.02167","Bin8"
"ORF5048","KO00620","ORF5048","NODE_270_length_5152_cov_2.02167","Bin8"
"ORF5117","K00740","ORF5117","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5120","K00250","ORF5120","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5120","KO00460","ORF5120","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5133","K00970","ORF5133","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5134","K00970","ORF5134","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5140","K00670","ORF5140","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5140","KO00460","ORF5140","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5140","KO00630","ORF5140","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5140","KO00680","ORF5140","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5140","KO00260","ORF5140","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5141","K00564","ORF5141","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5141","KO00561","ORF5141","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5142","K00520","ORF5142","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5142","KO00052","ORF5142","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5142","KO00500","ORF5142","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5142","KO00561","ORF5142","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5142","KO00040","ORF5142","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5144","K00230","ORF5144","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5147","K00473","ORF5147","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5148","K00540","ORF5148","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5148","KO00400","ORF5148","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5152","K00240","ORF5152","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5156","K00230","ORF5156","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5158","K00770","ORF5158","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5160","K00670","ORF5160","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5160","KO00970","ORF5160","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5164","K00030","ORF5164","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5164","KO00730","ORF5164","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5164","KO00040","ORF5164","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5164","KO00710","ORF5164","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5170","K00770","ORF5170","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5176","K00680","ORF5176","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5176","KO00620","ORF5176","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5176","KO00640","ORF5176","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5176","KO00720","ORF5176","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5176","KO00430","ORF5176","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5179","K00561","ORF5179","NODE_27_length_113981_cov_6.91949","Bin8"
"ORF5196","K00520","ORF5196","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5198","K00520","ORF5198","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","K00400","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","KO00340","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","KO00350","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","KO00360","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","KO00401","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5199","KO00960","ORF5199","NODE_283_length_4991_cov_2.04782","Bin8"
"ORF5212","K00620","ORF5212","NODE_285_length_4959_cov_75.8771","Bin4"
"ORF5212","KO00627","ORF5212","NODE_285_length_4959_cov_75.8771","Bin4"
"ORF5213","K00240","ORF5213","NODE_286_length_4943_cov_2.1716","Bin8"
"ORF5213","KO00250","ORF5213","NODE_286_length_4943_cov_2.1716","Bin8"
"ORF5217","K00730","ORF5217","NODE_287_length_4933_cov_2.2603","Bin8"
"ORF5222","K00230","ORF5222","NODE_287_length_4933_cov_2.2603","Bin8"
"ORF5223","K00780","ORF5223","NODE_288_length_4915_cov_17.964","Bin8"
"ORF5239","K00260","ORF5239","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5239","KO00270","ORF5239","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5241","K00260","ORF5241","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5241","KO00270","ORF5241","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5241","KO00300","ORF5241","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5244","K00564","ORF5244","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5248","K00970","ORF5248","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5254","K00340","ORF5254","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5257","K00730","ORF5257","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5257","KO00900","ORF5257","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5269","K00290","ORF5269","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5269","KO00770","ORF5269","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5282","K00500","ORF5282","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5283","K00500","ORF5283","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5284","K00500","ORF5284","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5284","KO00520","ORF5284","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5287","K00680","ORF5287","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5292","K00910","ORF5292","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5292","KO00630","ORF5292","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5292","KO00220","ORF5292","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5292","KO00250","ORF5292","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5304","K00230","ORF5304","NODE_28_length_109626_cov_268.908","Bin7"
"ORF5306","K00230","ORF5306","NODE_290_length_4859_cov_2.04203","Bin8"
"ORF5306","KO00730","ORF5306","NODE_290_length_4859_cov_2.04203","Bin8"
"ORF5306","KO00970","ORF5306","NODE_290_length_4859_cov_2.04203","Bin8"
"ORF5334","K00061","ORF5334","NODE_296_length_4755_cov_1.66225","Bin8"
"ORF5338","K00680","ORF5338","NODE_297_length_4720_cov_1.67887","Bin8"
"ORF5353","K00500","ORF5353","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5362","K00620","ORF5362","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5369","K00620","ORF5369","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5376","K00190","ORF5376","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5376","KO00195","ORF5376","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5385","K00620","ORF5385","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5385","KO00640","ORF5385","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5385","KO00650","ORF5385","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5399","K00520","ORF5399","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5399","KO00550","ORF5399","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5407","K00500","ORF5407","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5412","K04658","ORF5412","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5412","KO04660","ORF5412","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5412","KO05235","ORF5412","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5423","K00500","ORF5423","NODE_29_length_104624_cov_1408.42","Bin1"
"ORF5425","K00190","ORF5425","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5425","KO00195","ORF5425","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5429","K00970","ORF5429","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5429","KO00740","ORF5429","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5429","KO00790","ORF5429","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5430","K00740","ORF5430","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5431","K00970","ORF5431","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5437","K00230","ORF5437","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5437","KO00240","ORF5437","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5437","KO00760","ORF5437","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5438","K00030","ORF5438","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5438","KO00230","ORF5438","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5443","K00670","ORF5443","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5443","KO00970","ORF5443","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5444","K00900","ORF5444","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5445","K00908","ORF5445","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5446","K00970","ORF5446","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5447","K00270","ORF5447","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","K00900","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00960","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00340","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00350","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00360","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00400","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5450","KO00401","ORF5450","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5452","K00520","ORF5452","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5452","KO00550","ORF5452","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5453","K00240","ORF5453","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5453","KO00052","ORF5453","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5456","K00970","ORF5456","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5456","KO00790","ORF5456","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5468","K00770","ORF5468","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5470","K00340","ORF5470","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5470","KO00670","ORF5470","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5471","K00340","ORF5471","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5471","KO00670","ORF5471","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5473","K00340","ORF5473","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5477","K00760","ORF5477","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5483","K00220","ORF5483","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5484","K00480","ORF5484","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5484","KO00410","ORF5484","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5484","KO00270","ORF5484","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5484","KO00330","ORF5484","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5485","K00330","ORF5485","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5486","K00550","ORF5486","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5488","K00970","ORF5488","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5489","K00190","ORF5489","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5489","KO00195","ORF5489","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5490","K00970","ORF5490","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5496","K00030","ORF5496","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5496","KO00230","ORF5496","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5496","KO00520","ORF5496","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5499","K00520","ORF5499","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5499","KO00052","ORF5499","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5499","KO00500","ORF5499","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5499","KO00561","ORF5499","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5499","KO00040","ORF5499","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5500","K00010","ORF5500","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5500","KO00520","ORF5500","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5500","KO00473","ORF5500","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5500","KO00230","ORF5500","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5500","KO00620","ORF5500","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5506","K00450","ORF5506","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5508","K00240","ORF5508","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5508","KO00670","ORF5508","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","K00670","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00710","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00010","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00030","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00051","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00230","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00250","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00720","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5511","KO00680","ORF5511","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5512","K00240","ORF5512","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5516","K00450","ORF5516","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5516","KO00780","ORF5516","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5516","KO00785","ORF5516","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5518","K00240","ORF5518","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5518","KO00250","ORF5518","NODE_2_length_311348_cov_275.135","Bin7"
"ORF5518","KO00983","ORF5518","NODE_2_length_311348_cov_275.135","Bin7"
