target_id	t2A__length	t2A__eff_length	t2A__est_counts	t2A__tpm	t2B__length	t2B__eff_length	t2B__est_counts	t2B__tpm	t2C__length	t2C__eff_length	t2C__est_counts	t2C__tpm	t4A__length	t4A__eff_length	t4A__est_counts	t4A__tpm	t4B__length	t4B__eff_length	t4B__est_counts	t4B__tpm	t4C__length	t4C__eff_length	t4C__est_counts	t4C__tpm	t6A__length	t6A__eff_length	t6A__est_counts	t6A__tpm	t6B__length	t6B__eff_length	t6B__est_counts	t6B__tpm	t6C__length	t6C__eff_length	t6C__est_counts	t6C__tpm
NODE_16_length_163994_cov_1416.61_146663_147880_-	1215	1059.05	755	77.0167	1215	1046.58	966	225.052	1215	1031.26	283	114.501	1215	1084.57	124	22.5188	1215	1087.61	134	21.6079	1215	1099.98	257	43.4693	1215	1045.09	23	8.4481	1215	1077.02	20	6.78471	1215	1085.25	7	3.06374
NODE_16_length_163994_cov_1416.61_147899_148018_+	117	9.50031	0	0	117	9.24868	0	0	117	9.50663	0	0	117	9.44064	0	0	117	9.49526	0	0	117	9.53038	0	0	117	9.16268	0	0	117	9.47183	0	0	117	9.29687	0	0
NODE_16_length_163994_cov_1416.61_148116_149258_+	1137	1141.52	431	40.7897	1137	1200.98	270	54.8158	1137	1112.53	104	39.0043	1137	1136.51	157	27.2087	1137	1148.49	190	29.014	1137	1194.88	143	22.2662	1137	1079.52	58	20.6244	1137	1108.37	40	13.1856	1137	1101.56	22	9.48638
NODE_16_length_163994_cov_1416.61_149321_150349_+	1026	1210.6	743	66.3045	1026	1250.07	429	83.676	1026	1241.99	163	54.7598	1026	1291.4	282	43.0101	1026	1294.17	403	54.6132	1026	1277.79	321	46.739	1026	1205.86	121	38.5189	1026	1236.12	76	22.4635	1026	1246.74	53	20.1923
NODE_16_length_163994_cov_1416.61_150418_150963_+	543	287.569	195	73.2569	543	282.912	114	98.2496	543	293.082	44	62.6404	543	319.19	82	50.5996	543	301.909	107	62.1569	543	294.86	76	47.9547	543	266.012	42	60.6085	543	291.587	12	15.0362	543	293.351	13	21.0495
NODE_16_length_163994_cov_1416.61_151104_152207_+	1101	710.867	3717	564.885	1101	708.089	1426	491.031	1101	711.018	687	403.151	1101	742.117	2996	795.156	1101	732.177	3621	867.351	1101	732.307	3222	818.59	1101	694.465	1414	781.601	1101	728.771	1182	592.586	1101	731.777	1072	695.828
NODE_16_length_163994_cov_1416.61_152421_155363_+	2940	2969.65	3226	117.359	2940	3008.31	2000	162.1	2940	2934.79	833	118.429	2940	3027.71	2238	145.589	2940	3061.24	3670	210.257	2940	3080.61	3572	215.729	2940	2898.32	783	103.705	2940	2972.72	661	81.2404	2940	2977.53	384	61.2578
NODE_16_length_163994_cov_1416.61_1532_2491_+	957	537.841	24	4.82074	957	525.674	3	1.3915	957	515.456	2	1.61894	957	547.619	9	3.23703	957	541.535	6	1.94315	957	555.259	3	1.00522	957	739.408	0	0	957	568.879	1	0.64225	957	756.568	0	0
NODE_16_length_163994_cov_1416.61_155503_156567_+	1062	884.743	1431	174.735	1062	898.07	730	198.194	1062	893.918	276	128.826	1062	948.482	646	134.148	1062	937.825	955	178.593	1062	939.541	697	138.023	1062	895.499	335	143.604	1062	913.394	209	83.6012	1062	921.649	98	50.5064
NODE_16_length_163994_cov_1416.61_156670_157842_+	1170	985.624	822	90.0983	1170	992.419	519	127.511	1170	962.975	213	92.2904	1170	1034.64	449	85.4751	1170	1024.75	690	118.09	1170	1038.68	479	85.8001	1170	969.523	283	112.051	1170	998.376	127	46.4766	1170	1004.9	92	43.4862
NODE_16_length_163994_cov_1416.61_157910_159257_+	1344	1387.81	2567	199.827	1344	1417.72	1237	212.743	1344	1401.52	520	154.809	1344	1440.84	908	124.123	1344	1448.65	1207	146.125	1344	1438.84	1068	138.099	1344	1319.03	412	119.902	1344	1376.28	259	68.757	1344	1373.35	194	67.0975
NODE_16_length_163994_cov_1416.61_159467_159575_-	102	2.52041	0	0	102	2.41571	0	0	102	2.52511	0	0	102	2.68224	0	0	102	2.51783	0	0	102	2.77691	0	0	102	2.53363	0	0	102	2.58125	0	0	102	2.73941	0	0
NODE_16_length_163994_cov_1416.61_159674_161476_+	1800	1256.96	1557	133.821	1800	1246.89	765	149.592	1800	1226.9	354	120.389	1800	1311.61	1312	197.021	1800	1306.75	1556	208.833	1800	1293.59	1491	214.444	1800	1216.64	603	190.256	1800	1276.77	327	93.575	1800	1291.8	191	70.2305
NODE_16_length_163994_cov_1416.61_161748_161822_-	72	73	0	0	72	73	0	0	72	40	0	0	72	71	0	0	72	29	0	0	72	44	0	0	72	73	0	0	72	17	0	0	72	66	0	0
NODE_16_length_163994_cov_1416.61_161907_163742_+	1833	1016.93	393	41.7503	1833	1008.28	127	30.7113	1833	986.65	60	25.3735	1833	1061.68	414	76.805	1833	1057.5	373	61.86	1833	1073.89	432	74.8439	1833	1053.77	219	79.7781	1833	1091.33	117	39.1701	1833	1098.08	53	22.9259
NODE_16_length_163994_cov_1416.61_1_483_+	480	268.059	136	54.8107	480	278.586	51	44.6363	480	284.766	10	14.6522	480	286.099	48	33.0451	480	279.127	36	22.6195	480	272.966	44	29.9901	480	267.911	5	7.16416	480	278.469	3	3.93612	480	282.223	3	5.04911
NODE_16_length_163994_cov_1416.61_25722_26354_-	630	499.969	9	1.94471	630	507.837	4	1.92049	630	512.954	4	3.25367	630	539.356	7	2.55626	630	534.269	12	3.93916	630	535.041	15	5.21601	630	504.614	4	3.04289	630	513.777	1	0.711131	630	527.719	3	2.70025
NODE_16_length_163994_cov_1416.61_2601_3931_+	1326	1123.44	88	8.46234	1326	1133.7	3	0.64521	1326	1124.47	1	0.371058	1326	1163.6	15	2.53905	1326	1165.63	4	0.601842	1326	1177.31	7	1.10622	1326	1114.18	1	0.344534	1326	1129.55	1	0.323458	1326	1153.57	1	0.411757
NODE_16_length_163994_cov_1416.61_26572_27333_+	759	352.074	126	38.6628	759	348.559	74	51.7646	759	359.461	35	40.6263	759	382.303	140	72.1278	759	366.771	168	80.3334	759	369.996	150	75.4272	759	353.668	59	64.0386	759	365.784	80	79.9079	759	373.256	27	34.3592
NODE_16_length_163994_cov_1416.61_27340_28800_+	1458	1124.31	299	28.7304	1458	1148.1	182	38.6516	1458	1155.84	68	24.5472	1458	1225.01	168	27.0116	1458	1193.94	178	26.147	1458	1190.5	188	29.3808	1458	1137.61	55	18.5591	1458	1203.71	60	18.2119	1458	1217.5	31	12.0942
NODE_16_length_163994_cov_1416.61_28919_29441_+	519	255.451	758	320.566	519	256.192	308	293.132	519	252.883	101	166.645	519	278.892	212	149.721	519	269.76	315	204.793	519	265.04	292	204.977	519	247.357	85	131.911	519	270.69	58	78.2852	519	267.735	26	46.1269
NODE_16_length_163994_cov_1416.61_29567_30115_-	546	504.637	1531	327.757	546	533.182	682	311.879	546	550.456	299	226.642	546	604.966	2495	812.311	546	546.306	2529	811.886	546	546.842	1834	623.982	546	522.628	824	605.23	546	557.646	1419	929.712	546	567.716	893	747.147
NODE_16_length_163994_cov_1416.61_30325_32220_-	1887	1348	1268	101.622	1887	1318.13	604	111.727	1887	1321.91	255	80.4879	1887	1436.42	856	117.375	1887	1434.72	860	105.127	1887	1438.64	685	88.5875	1887	1412.55	292	79.3536	1887	1455.83	259	65	1887	1470.41	135	43.6094
NODE_16_length_163994_cov_1416.61_32474_32816_+	339	144.544	16427	12277.6	339	153.481	2077	3299.58	339	156.919	1088	2892.98	339	157.848	5390	6725.63	339	154.117	4251	4837.52	339	147.977	4311	5420.23	339	144.105	699	1862.02	339	150.093	849	2066.68	339	152.737	563	1750.85
NODE_16_length_163994_cov_1416.61_32837_33743_-	900	908.386	31126	3701.77	900	997.223	3899	953.319	900	959.341	1618	703.716	900	993.665	6061	1201.4	900	1002.71	7407	1295.53	900	993.617	7380	1381.88	900	881.346	1545	672.927	900	944.326	1503	581.516	900	942.48	1183	596.209
NODE_16_length_163994_cov_1416.61_33989_34800_+	807	606.288	587	104.596	807	598.018	10	4.07721	807	590.822	11	7.76833	807	611.101	12	3.86768	807	610.398	34	9.76897	807	618.873	54	16.234	807	593.602	45	29.1007	807	593.655	20	12.3089	807	600.844	20	15.8108
NODE_16_length_163994_cov_1416.61_34858_35588_+	726	848.072	1648	209.933	726	875.249	669	186.368	726	852.495	327	160.047	726	888.445	1181	261.819	726	898.5	1183	230.913	726	891.734	885	184.647	726	822.36	434	202.588	726	875.752	416	173.555	726	888.052	296	158.321
NODE_16_length_163994_cov_1416.61_35655_36302_-	645	440.556	916	224.621	645	473.287	389	200.402	645	496.501	195	163.872	645	499.139	431	170.074	645	483.857	388	140.636	645	470.029	415	164.27	645	432.541	140	124.247	645	469.655	112	87.1291	645	479.413	94	93.133
NODE_16_length_163994_cov_1416.61_36424_37479_+	1053	783.837	885	121.976	1053	786.144	535	165.932	1053	788.822	202	106.848	1053	856.526	407	93.5915	1053	838.687	466	97.447	1053	834.46	434	96.765	1053	819.736	124	58.0676	1053	866.782	101	42.5732	1053	885.372	47	25.2149
NODE_16_length_163994_cov_1416.61_37616_39251_+	1632	1501.74	3265	234.879	1632	1495.6	1486	242.259	1632	1512.53	618	170.481	1632	1562.98	695	87.5816	1632	1569.49	1110	124.036	1632	1575.23	1011	119.41	1632	1504.93	309	78.8186	1632	1541.11	170	40.3032	1632	1557.33	123	37.5156
NODE_16_length_163994_cov_1416.61_39256_42028_-	2763	3496.1	389	12.0205	2763	3492.84	186	12.9841	2763	3396.47	97	11.9161	2763	3570.06	135	7.44803	2763	3597.49	167	8.14141	2763	3620.08	184	9.45657	2763	3411.83	49	5.51309	2763	3442.71	34	3.60831	2763	3443.28	28	3.86253
NODE_16_length_163994_cov_1416.61_4132_5391_+	1257	1093.16	4058	401.036	1257	1106.02	1582	348.754	1257	1082.1	577	222.485	1257	1167.63	735	123.984	1257	1164.12	1246	187.717	1257	1155.65	1090	175.483	1257	1114.26	296	101.974	1257	1168.84	223	69.7069	1257	1174.88	143	57.8136
NODE_16_length_163994_cov_1416.61_42271_44814_+	2535	2177.17	878	43.5671	2535	2184.92	392	43.745	2535	2161.04	190	36.6846	2535	2267.3	481	41.7848	2535	2256.36	613	47.647	2535	2271.48	543	44.4759	2535	2169.69	430	76.0777	2535	2232.81	270	44.1811	2535	2257.18	174	36.6158
NODE_16_length_163994_cov_1416.61_45013_45402_+	387	183.712	1289	758.004	387	200.359	605	736.247	387	189.893	299	656.983	387	190.933	1976	2038.4	387	194.251	2920	2636.34	387	188.416	2057	2031.19	387	184.056	1064	2219.11	387	192.001	850	1617.49	387	195.084	577	1404.88
NODE_16_length_163994_cov_1416.61_45604_45948_+	342	146.899	3211	2361.44	342	155.912	1204	1882.89	342	159.358	526	1377.22	342	160.478	2417	2966.49	342	156.509	3633	4071.07	342	150.42	3419	4228.89	342	146.573	1207	3161.1	342	152.697	812	1942.89	342	155.29	528	1615.02
NODE_16_length_163994_cov_1416.61_46001_46232_-	225	66.1726	2022	3301.1	225	69.2059	390	1374.04	225	70.9955	257	1510.41	225	71.1786	1080	2988.52	225	69.998	714	1788.94	225	65.8838	1352	3817.97	225	63.1882	128	777.607	225	65.7937	585	3248.6	225	66.5163	366	2613.6
NODE_16_length_163994_cov_1416.61_46517_47021_+	501	375.494	79	22.729	501	380.095	84	53.8846	501	396.042	35	36.8738	501	411.991	138	65.9742	501	408.989	150	64.3224	501	397.175	134	62.7708	501	371.087	61	63.1016	501	389.859	26	24.3663	501	392.992	16	19.3385
NODE_16_length_163994_cov_1416.61_47084_47704_-	618	486.489	195	43.303	618	490.816	124	61.5999	618	491.854	98	83.1345	618	501.335	313	122.97	618	500.557	313	109.666	618	500.358	233	86.6381	618	472.852	65	52.7685	618	485.269	69	51.9506	618	488.376	60	58.3556
NODE_16_length_163994_cov_1416.61_47790_49004_-	1212	1284.93	1261	106.021	1212	1299.77	412	77.2875	1212	1300.8	200	64.1522	1212	1342.9	187	27.427	1212	1335.49	299	39.2655	1212	1332.77	296	41.3209	1212	1249.58	62	19.0464	1212	1324.97	48	13.2361	1212	1353.99	26	9.12106
NODE_16_length_163994_cov_1416.61_49245_49377_+	129	14.7625	0	0	129	14.6696	0	0	129	15.0294	0	0	129	15.165	0	0	129	15.1551	0	0	129	15.2091	0	0	129	14.3478	0	0	129	14.818	0	0	129	15.0263	0	0
NODE_16_length_163994_cov_1416.61_49638_52085_+	2445	2538.27	10337	439.96	2445	2565.94	1007	95.6887	2445	2582.87	440	71.0792	2445	2705.28	1111	80.8879	2445	2689.53	1304	85.0323	2445	2692.43	1430	98.8158	2445	2580.22	324	48.203	2445	2654.9	239	32.8907	2445	2708.98	196	34.3666
NODE_16_length_163994_cov_1416.61_52164_52292_-	126	13.3581	0	0	126	13.1946	0	0	126	13.6282	0	0	126	13.7821	0	0	126	13.6633	0	0	126	13.7756	0	0	126	13.1282	0	0	126	13.4349	0	0	126	13.7196	0	0
NODE_16_length_163994_cov_1416.61_52398_54077_+	1677	1180.01	681	62.3472	1677	1149.58	275	58.327	1677	1154.91	95	34.3216	1677	1232.58	955	152.605	1677	1210.29	1167	169.108	1677	1224.08	1083	164.609	1677	1185.79	1005	325.345	1677	1234.07	1125	333.071	1677	1252.72	691	262.005
NODE_16_length_163994_cov_1416.61_54093_54638_-	543	328.93	117	38.4272	543	206.868	86	101.363	543	205.852	45	91.2116	543	233.127	157	132.645	543	231.965	232	175.408	543	232.557	252	201.606	543	227.142	82	138.58	543	239.029	81	123.811	543	241.046	36	70.9396
NODE_16_length_163994_cov_1416.61_54751_54858_+	105	3.98282	0	0	105	3.86316	0	0	105	3.97238	0	0	105	4.03736	0	0	105	3.87569	0	0	105	3.99836	0	0	105	3.85059	0	0	105	3.98118	0	0	105	3.89309	0	0
NODE_16_length_163994_cov_1416.61_54976_55608_-	630	296.846	763	277.684	630	296.732	416	341.826	630	305.616	234	319.471	630	340.349	1165	674.192	630	324.193	1243	672.434	630	314.802	1261	745.266	630	310.677	484	598.029	630	334.125	654	715.143	630	343.405	413	571.254
NODE_16_length_163994_cov_1416.61_55950_56873_+	921	735.037	89	13.0809	921	748.931	9	2.93007	921	766.971	3	1.63205	921	819.79	20	4.80518	921	816.924	14	3.00558	921	800.509	14	3.25384	921	743.151	15	7.74819	921	777.216	8	3.76073	921	794.162	14	8.37346
NODE_16_length_163994_cov_1416.61_5669_8127_+	2454	2665.72	3364	136.332	2454	2687.04	2247	203.895	2454	2664.49	1068	167.243	2454	2704.67	1061	77.2653	2454	2732.54	1711	109.816	2454	2755.88	1758	118.684	2454	2606.52	1483	218.407	2454	2639.15	991	137.194	2454	2659.92	691	123.394
NODE_16_length_163994_cov_1416.61_569_1231_+	660	301.625	421	150.79	660	294.331	137	113.491	660	310.048	37	49.7927	660	344.418	115	65.7649	660	334.449	164	85.9996	660	325.959	118	67.3524	660	335.96	20	22.8522	660	355.873	19	19.5067	660	362.011	6	7.87256
NODE_16_length_163994_cov_1416.61_57141_60290_+	3141	3179.12	7121	241.986	3141	3236.55	2971	223.819	3141	3182.46	1128	147.89	3141	3301.96	2704	161.294	3141	3321.51	3120	164.741	3141	3329.48	2628	146.853	3141	3137.36	948	115.992	3141	3240.86	798	89.9635	3141	3247.89	477	69.7595
NODE_16_length_163994_cov_1416.61_60364_62493_+	2127	1967.95	2834	155.576	2127	1990.82	1028	125.903	2127	1969.95	440	93.1945	2127	2112.48	954	88.9485	2127	2109.59	1128	93.7763	2127	2112.91	995	87.6145	2127	2035.02	278	52.4399	2127	2099.39	233	40.5497	2127	2111.77	155	34.8635
NODE_16_length_163994_cov_1416.61_62559_63242_+	681	570.468	796	150.743	681	593.507	406	166.793	681	611.681	154	105.048	681	610.025	220	71.0326	681	623.617	349	98.1499	681	610.207	345	105.19	681	581.454	101	66.6795	681	597.066	46	28.1488	681	600.987	33	26.0816
NODE_16_length_163994_cov_1416.61_63457_64257_+	798	625.808	3066	529.282	798	641.735	1721	653.886	798	632.062	575	379.577	798	674.013	1000	292.223	798	669.266	1544	404.605	798	671.491	1464	405.634	798	632.723	441	267.553	798	658.564	295	163.662	798	663.631	173	123.824
NODE_16_length_163994_cov_1416.61_64271_64555_+	282	102.526	708	746.031	282	109.111	366	817.881	282	111.323	133	498.491	282	112.339	254	445.335	282	109.719	477	762.463	282	104.204	325	580.273	282	100.999	148	562.512	282	105.23	110	381.926	282	106.859	70	311.154
NODE_16_length_163994_cov_1416.61_64576_64971_+	393	188.794	2186	1250.89	393	199.368	950	1161.84	393	203.887	387	791.977	393	204.864	725	697.036	393	199.449	1007	885.481	393	193.674	963	925.101	393	189.357	319	646.69	393	197.349	270	499.866	393	200.542	162	383.704
NODE_16_length_163994_cov_1416.61_65029_65351_-	315	126.131	65	55.6732	315	134.248	28	50.8541	315	137.107	15	45.6483	315	138.267	27	38.4617	315	135.022	44	57.1518	315	128.972	35	50.4901	315	125.404	14	42.855	315	130.655	6	16.7784	315	132.799	4	14.3071
NODE_16_length_163994_cov_1416.61_65481_66398_+	915	611.79	85	15.0097	915	649.331	36	13.518	915	660.017	12	7.58609	915	664.555	29	8.59507	915	670.51	17	4.44658	915	656.842	25	7.0813	915	641.173	23	13.7701	915	665.726	12	6.58583	915	676.597	11	7.72234
NODE_16_length_163994_cov_1416.61_66408_67339_+	927	587.81	57	10.476	927	590.936	17	7.01432	927	605.593	11	7.57885	927	616.628	9	2.87476	927	600.094	15	4.38383	927	597.081	12	3.73923	927	565.763	8	5.42802	927	593.629	3	1.84642	927	615.11	2	1.54441
NODE_16_length_163994_cov_1416.61_67403_68278_-	873	737.154	511	74.8892	873	733.599	222	73.7856	873	732.748	95	54.0954	873	732.814	213	57.2491	873	745.881	247	58.0778	873	746.378	178	44.3706	873	705.554	84	45.7019	873	707.866	74	38.1949	873	712.366	18	12.002
NODE_16_length_163994_cov_1416.61_68601_69471_+	867	506.381	416	88.7508	867	510.692	190	90.7135	867	503.172	75	62.1923	867	519.775	181	68.5877	867	519.904	162	54.648	867	530.687	261	91.5031	867	508.397	40	30.2025	867	517.535	75	52.9476	867	520.509	38	34.677
NODE_16_length_163994_cov_1416.61_69487_70656_+	1167	1294.41	2214	184.783	1167	1338.92	976	177.735	1167	1319.55	368	116.363	1167	1387.4	616	87.4501	1167	1354.21	1099	142.33	1167	1358.59	906	124.072	1167	1274.83	313	94.2493	1167	1306.88	131	36.6235	1167	1328.86	119	42.5359
NODE_16_length_163994_cov_1416.61_70744_71415_-	669	453.412	1218	290.208	669	461.734	514	271.424	669	450.072	210	194.684	669	545.167	355	128.257	669	529.136	464	153.792	669	513.863	332	120.206	669	462.833	141	116.945	669	510.578	107	76.5678	669	506.811	40	37.4887
NODE_16_length_163994_cov_1416.61_71657_72038_+	378	221.416	135	65.869	378	224.404	53	57.5866	378	229.842	29	52.6454	378	232.305	89	75.4596	378	229.501	73	55.7854	378	226.103	71	58.4234	378	223.15	25	43.0061	378	229.564	34	54.1128	378	236.239	9	18.0958
NODE_16_length_163994_cov_1416.61_72281_72361_+	78	147.73	1	0.731289	78	79	0	0	78	46	0	0	78	77	0	0	78	35	0	0	78	124.498	2	2.98884	78	79	0	0	78	23	0	0	78	121.495	1	3.90956
NODE_16_length_163994_cov_1416.61_72388_74229_+	1836	1823.05	12414	735.648	1836	1839.69	952	126.174	1836	1858.03	399	89.6007	1836	1970.6	1052	105.148	1836	1951.03	1060	95.2851	1836	1903.04	1076	105.196	1836	1828.92	274	57.5098	1836	1925.39	273	51.8045	1836	1956.97	188	45.6309
NODE_16_length_163994_cov_1416.61_74269_75967_+	1695	1909.36	5774	326.698	1695	1911.48	1639	209.067	1695	1896.76	752	165.423	1695	1936.56	1096	111.471	1695	1952.71	1794	161.127	1695	1952.81	2004	190.929	1695	1838.72	468	97.7047	1695	1882.35	306	59.3944	1695	1891.36	264	66.3005
NODE_16_length_163994_cov_1416.61_76059_76700_-	639	242.546	500	222.706	639	230.658	226	238.9	639	227.343	95	174.355	639	244.911	601	483.335	639	243.522	664	478.203	639	247.358	517	388.864	639	242.609	249	393.983	639	250.766	187	272.457	639	250.919	81	153.334
NODE_16_length_163994_cov_1416.61_77017_77158_+	138	19.044	0	0	138	19.2299	0	0	138	19.7848	0	0	138	19.7831	0	0	138	19.7263	0	0	138	19.5036	0	0	138	18.2454	0	0	138	19.0349	0	0	138	19.3076	0	0
NODE_16_length_163994_cov_1416.61_77869_78186_+	315	197.911	29	15.8302	315	215.866	11	12.4247	315	217.273	11	21.1241	315	244.887	205	164.881	315	236.914	112	82.9106	315	220.724	79	66.5905	315	194.098	30	59.3316	315	215.809	54	91.4217	315	219.422	34	73.6012
NODE_16_length_163994_cov_1416.61_78350_79356_+	1002	941.895	1181	135.458	1002	938.585	955	248.089	1002	913.817	395	180.356	1002	980.224	563	113.127	1002	980.111	828	148.162	1002	978.259	638	121.339	1002	931.95	376	154.875	1002	969.853	151	56.8847	1002	977.287	101	49.0891
NODE_16_length_163994_cov_1416.61_79384_80122_+	735	542.312	570	113.549	735	551.292	317	140.202	735	556.116	178	133.551	735	591.784	160	53.2524	735	587.86	300	89.5014	735	580.844	242	77.5158	735	552.112	132	91.7767	735	584.833	49	30.6118	735	589.189	34	27.4101
NODE_16_length_163994_cov_1416.61_80228_81142_+	912	790.288	1290	176.344	912	797.182	767	234.593	912	809.289	283	145.907	912	847.844	510	118.478	912	846.864	693	143.517	912	835.18	604	134.552	912	800.9	255	122.222	912	831.949	138	60.6048	912	844.199	94	52.8894
NODE_16_length_163994_cov_1416.61_81181_83372_+	2187	2044.8	1992	105.243	2187	2060.11	1066	126.166	2187	2069.66	487	98.1798	2187	2170.92	687	62.3298	2187	2165.36	1041	84.3145	2187	2153.97	913	78.8617	2187	2057.1	240	44.7859	2187	2129.02	161	27.6293	2187	2157.3	92	20.2564
NODE_16_length_163994_cov_1416.61_8308_10736_+	2424	2829.97	1357	51.8029	2424	2819.27	753	65.1232	2424	2784.69	276	41.3546	2424	2903.83	386	26.1818	2424	2930.5	527	31.5393	2424	2926.87	493	31.3385	2424	2733.85	179	25.1341	2424	2817.43	107	13.8757	2424	2845.58	73	12.1853
NODE_16_length_163994_cov_1416.61_83393_85437_+	2040	1863.66	1932	111.995	2040	1888.54	1247	160.997	2040	1853.34	523	117.744	2040	1962.97	690	69.2338	2040	1953.82	987	88.5964	2040	1949.2	855	81.6099	2040	1868.74	227	46.6296	2040	1931.84	140	26.4777	2040	1952.27	94	22.8704
NODE_16_length_163994_cov_1416.61_85453_86406_+	951	584.506	709	131.043	951	589.353	399	165.072	951	580.035	170	122.289	951	623.039	202	63.8585	951	620.561	328	92.6983	951	624.444	317	94.4496	951	590.679	80	51.9906	951	633.752	42	24.2133	951	635.646	29	21.6705
NODE_16_length_163994_cov_1416.61_86409_86675_+	264	90.5393	231	275.633	264	96.1144	60	152.209	264	98.095	43	182.9	264	98.7569	62	123.654	264	96.8531	99	179.268	264	91.4893	86	174.889	264	88.5762	17	73.6746	264	92.1	11	43.6373	264	93.5168	18	91.4258
NODE_16_length_163994_cov_1416.61_86850_87201_+	348	151.533	16	11.4069	348	160.918	7	10.6065	348	164.427	3	7.61271	348	165.573	4	4.75832	348	161.396	10	10.8665	348	155.195	2	2.39765	348	151.508	0	0	348	157.864	1	2.31442	348	160.465	0	0
NODE_16_length_163994_cov_1416.61_87215_87664_+	447	287.499	100	37.5768	447	286.065	40	34.0935	447	317.193	19	24.9932	447	329.931	15	8.9547	447	299.895	21	12.281	447	291.429	20	12.7682	447	275.168	9	12.5554	447	282.591	1	1.2929	447	317.078	1	1.49803
NODE_16_length_163994_cov_1416.61_87689_88441_+	750	516.278	195	40.8044	750	514.643	60	28.4264	750	512.323	15	12.2163	750	534.735	22	8.10339	750	535.152	58	19.0079	750	540.389	42	14.4603	750	523.964	17	12.4547	750	539.381	7	4.74162	750	546.986	2	1.73676
NODE_16_length_163994_cov_1416.61_88556_88813_+	255	84.8555	0	0	255	89.7344	0	0	255	91.5578	0	0	255	91.9516	1	2.14202	255	90.4041	0	0	255	85.2137	0	0	255	82.3766	0	0	255	85.6779	0	0	255	86.9689	0	0
NODE_16_length_163994_cov_1416.61_88833_89276_+	441	331.316	2	0.652145	441	242.51	0	0	441	247.925	0	0	441	249.195	0	0	441	334.799	1	0.52384	441	337.179	1	0.55179	441	231.849	0	0	441	241.315	0	0	441	244.938	0	0
NODE_16_length_163994_cov_1416.61_89335_90772_+	1434	1545.66	28	1.95705	1434	1585.11	5	0.769108	1434	1523.07	2	0.5479	1434	1236.58	0	0	1434	1615.65	5	0.542758	1434	1630.22	4	0.456506	1434	1495.98	1	0.256602	1434	1566.95	1	0.233169	1434	1233.57	0	0
NODE_16_length_163994_cov_1416.61_90849_91412_+	561	357.236	171	51.7126	561	361.998	11	7.40906	561	383.926	9	9.78108	561	398.174	16	7.9146	561	388.342	13	5.87099	561	382.759	12	5.83297	561	358.927	3	3.20849	561	376.661	5	4.85003	561	389.308	1	1.22009
NODE_16_length_163994_cov_1416.61_91486_91950_+	462	272.127	45	17.8647	462	258.783	4	3.76878	462	261.513	2	3.19101	462	273.058	6	4.32791	462	266.123	3	1.97707	462	270.26	1	0.688417	462	265.231	1	1.44731	462	261.149	0	0	462	277.74	1	1.7102
NODE_16_length_163994_cov_1416.61_92080_92574_+	492	260.724	257	106.49	492	261.573	118	109.993	492	259.911	39	62.6082	492	278.775	127	89.7291	492	277.349	128	80.9406	492	272.64	99	67.5585	492	265.446	37	53.5071	492	269.705	39	52.8323	492	274.433	24	41.5395
NODE_16_length_163994_cov_1416.61_92930_94447_+	1515	1437.41	863	64.8614	1515	1422.27	358	61.3731	1515	1389.81	129	38.7281	1515	1464.71	336	45.1824	1515	1464.9	349	41.783	1515	1476.47	329	41.4577	1515	1362.46	146	41.1353	1515	1412.55	167	43.1955	1515	1415.48	90	30.2013
NODE_16_length_163994_cov_1416.61_94652_95686_+	1032	790.127	851	116.356	1032	807.234	350	105.717	1032	805.561	146	75.6217	1032	830.405	656	155.595	1032	834.309	628	132.013	1032	839.098	581	128.824	1032	802.603	187	89.439	1032	831.327	149	65.4845	1032	837.972	92	52.1488
NODE_16_length_163994_cov_1416.61_95799_96044_+	243	77.0809	68	95.3056	243	81.4289	24	71.8637	243	83.1953	11	55.1678	243	83.0691	43	101.956	243	82.0465	43	91.916	243	77.0792	22	53.1031	243	74.4464	5	25.7817	243	77.3969	3	14.1619	243	78.3817	2	12.12
